Time: 20170312-034708  Ask: 1107.47000  Vol: 11.155  Time: 20170312-034223  Bid: 1107.01000  Vol: 0.017
Time: 20170312-034718  Ask: 1107.35000  Vol: 11.017  Time: 20170312-034716  Bid: 1107.01000  Vol: 0.016
Time: 20170312-034729  Ask: 1107.23800  Vol: 0.600  Time: 20170312-034716  Bid: 1107.01000  Vol: 0.016
Time: 20170312-034742  Ask: 1107.22900  Vol: 1.190  Time: 20170312-034716  Bid: 1107.01000  Vol: 0.016
Time: 20170312-034752  Ask: 1107.21000  Vol: 10.399  Time: 20170312-034716  Bid: 1107.01000  Vol: 0.016
Time: 20170312-034801  Ask: 1107.20000  Vol: 11.366  Time: 20170312-034716  Bid: 1107.01000  Vol: 0.016
Time: 20170312-034815  Ask: 1107.11600  Vol: 0.600  Time: 20170312-034716  Bid: 1107.01000  Vol: 0.016
Time: 20170312-034815  Ask: 1107.11600  Vol: 0.600  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-034833  Ask: 1107.10900  Vol: 1.189  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-034841  Ask: 1107.10000  Vol: 10.611  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-034855  Ask: 1107.08900  Vol: 1.453  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-034910  Ask: 1107.07000  Vol: 11.430  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-034919  Ask: 1107.06000  Vol: 10.812  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-034933  Ask: 1107.05000  Vol: 10.548  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-034943  Ask: 1107.04000  Vol: 11.503  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-034953  Ask: 1107.03000  Vol: 11.225  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-035001  Ask: 1107.02000  Vol: 9.791  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-035016  Ask: 1108.30700  Vol: 1.223  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-035025  Ask: 1108.18900  Vol: 0.600  Time: 20170312-034817  Bid: 1107.01000  Vol: 0.015
Time: 20170312-035037  Ask: 1108.17900  Vol: 2.670  Time: 20170312-035039  Bid: 1107.00000  Vol: 0.485
Time: 20170312-035048  Ask: 1108.06000  Vol: 10.254  Time: 20170312-035043  Bid: 1107.00000  Vol: 0.356
Time: 20170312-035100  Ask: 1107.93900  Vol: 0.600  Time: 20170312-035043  Bid: 1107.00000  Vol: 0.356
Time: 20170312-035114  Ask: 1107.92900  Vol: 1.448  Time: 20170312-035043  Bid: 1107.00000  Vol: 0.356
Time: 20170312-035120  Ask: 1107.81800  Vol: 0.600  Time: 20170312-035043  Bid: 1107.00000  Vol: 0.356
Time: 20170312-035135  Ask: 1107.80900  Vol: 1.203  Time: 20170312-035043  Bid: 1107.00000  Vol: 0.356
Time: 20170312-035143  Ask: 1107.80000  Vol: 11.012  Time: 20170312-035043  Bid: 1107.00000  Vol: 0.356
Time: 20170312-035151  Ask: 1107.79900  Vol: 1.448  Time: 20170312-035043  Bid: 1107.00000  Vol: 0.356
Time: 20170312-035156  Ask: 1108.77700  Vol: 0.600  Time: 20170312-035043  Bid: 1107.00000  Vol: 0.356
Time: 20170312-035210  Ask: 1107.78000  Vol: 9.857  Time: 20170312-035043  Bid: 1107.00000  Vol: 0.356
Time: 20170312-035229  Ask: 1107.78000  Vol: 8.236  Time: 20170312-035222  Bid: 1107.00000  Vol: 0.036
Time: 20170312-035237  Ask: 1108.99900  Vol: 1.200  Time: 20170312-035222  Bid: 1107.00000  Vol: 0.036
Time: 20170312-035247  Ask: 1108.98900  Vol: 5.799  Time: 20170312-035222  Bid: 1107.00000  Vol: 0.036
